Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2025-03-06 15:41:25.00,2025-03-06 15:41:25.00,5198.563284993172,53.368842,-1.515066,5.019135123481605,127.4677595989779,4.47325300551907,5341.917568438063,1.236095008159346,1.555835407880449,300.857589126574,138.5856018066406,138.1712951660156,11.34958076477051,-74.63893956765904,0
2025-03-06 15:41:34.00,2025-03-06 15:41:34.00,5207.563385009766,53.368911,-1.515172,5.022381267763843,127.6204797485843,3.814648858039904,5352.334206243237,0.9179622231903252,1.267645688598946,305.8798071087319,138.5856018066406,138.1712951660156,11.34958076477051,55.6984136086567,0
2025-03-06 15:41:53.00,2025-03-06 15:41:53.00,5226.56355702877,53.368929,-1.515320,4.916592757141995,126.910850930959,3.546250828806898,5362.394975341821,1.075997360976779,0.1942255563861547,290.6147751374619,138.5856018066406,138.1712951660156,11.34958076477051,-6.44932746946521,0
2025-03-06 15:42:01.00,2025-03-06 15:42:01.00,5234.563554048538,53.368912,-1.515472,4.525516168522412,126.8111898433417,3.879347622294101,5372.661585673155,1.22058765961766,1.314529421254593,257.9737856957032,138.5856018066406,138.1712951660156,11.34958076477051,-6340.54679736469,0
2025-03-06 15:42:08.00,2025-03-06 15:42:08.00,5241.563619017601,53.368890,-1.515626,4.212757542791382,127.3515920741484,3.657598297572535,5383.218872580936,1.39226885696884,1.248544771561529,259.6175634547817,138.5856018066406,138.1712951660156,11.34958076477051,24.82291673446946,0
2025-03-06 15:42:39.00,2025-03-06 15:42:39.00,5272.563856005669,53.368874,-1.515780,7.54991969400329,128.486106865108,5.734114986387569,5393.61173389117,0.1472850706109863,0.6118122704373604,174.6926346180833,138.5856018066406,138.1712951660156,11.34958076477051,21.5618217214747,0
2025-03-06 15:42:48.00,2025-03-06 15:42:48.00,5281.558826088905,53.368892,-1.515932,6.151518300114975,128.4184842677787,4.722102363049465,5403.936367982417,0.6695191915658406,1.483310517917139,288.2618364953738,138.5856018066406,138.1712951660156,11.34958076477051,-17.05640397279001,0
2025-03-06 15:43:03.00,2025-03-06 15:43:03.00,5296.562547087669,53.368912,-1.516079,6.467134901216839,128.8375289738178,4.354190159429681,5414.016318437433,0.8503387181259391,0.4912215266207567,293.1290391202725,138.5856018066406,138.1712951660156,11.34958076477051,16.96262066514129,0
2025-03-06 15:43:22.00,2025-03-06 15:43:22.00,5315.563530087471,53.368954,-1.516227,6.406414721689583,128.273458567448,5.508620456111211,5424.890227492545,1.359593625462747,1.27573628965642,278.3026234733026,138.5856018066406,138.1712951660156,11.34958076477051,1517.679889649358,0
2025-03-06 15:43:31.00,2025-03-06 15:43:31.00,5324.563501000404,53.368978,-1.516392,5.317103860674886,128.3874117517844,4.719168173377062,5436.220854459966,1.381801390232966,1.099592651633063,280.3154112180228,138.5856018066406,138.1712951660156,11.34958076477051,51.9889814937687,0
2025-03-06 15:43:39.00,2025-03-06 15:43:39.00,5332.563616037369,53.369014,-1.516534,4.575435292746819,128.5394977834076,4.1943346705339,5446.443006378004,1.357041697044033,1.272198720458134,299.660784713516,138.5856018066406,138.1712951660156,11.34958076477051,-35.44781929494335,0
2025-03-06 15:43:47.00,2025-03-06 15:43:47.00,5340.563562989235,53.369047,-1.516674,4.033228694665846,128.2526141777635,3.569723779811459,5456.491999160719,1.138843360965189,1.179591744020458,297.829607073755,138.5856018066406,138.1712951660156,11.34958076477051,29.26651280149843,0
2025-03-06 15:43:55.00,2025-03-06 15:43:55.00,5348.563695073128,53.369063,-1.516837,3.709647824108632,129.6451640697196,3.084514904806873,5467.46072405415,1.473550969322563,1.281683136075893,277.4690202743377,138.5856018066406,138.1712951660156,11.34958076477051,12.78677273913965,0
2025-03-06 15:44:04.00,2025-03-06 15:44:04.00,5357.563709020615,53.369064,-1.516993,3.655742703003361,129.9835285916924,3,5477.865796109365,0.8363206405705923,1.285160670788905,270.4016491256237,138.5856018066406,138.1712951660156,11.34958076477051,10.13256227789804,0
2025-03-06 15:44:57.00,2025-03-06 15:44:57.00,5410.563775062561,53.369057,-1.517144,4.00766750583717,129.4279860723764,3.319016293063181,5487.903197811713,0.9479560434871634,1.079174567045885,260.6343594652319,138.5856018066406,138.1712951660156,11.34958076477051,-47.99836384755028,0
2025-03-06 15:45:05.00,2025-03-06 15:45:05.00,5418.563816070557,53.369039,-1.517298,3.980739017504791,130.5624859677628,3.313535542745089,5498.35046257268,1.335442417415815,1.445008761853749,242.5448328605094,138.5856018066406,138.1712951660156,11.34958076477051,18.24393201457223,0
2025-03-06 15:45:14.00,2025-03-06 15:45:14.00,5427.563717007637,53.368975,-1.517429,3.609671742363335,130.2487576510757,3,5509.676332153004,1.291575383162398,1.297295099223263,227.6500527048019,138.5856018066406,138.1712951660156,11.34958076477051,41.07627487229697,0
2025-03-06 15:45:24.00,2025-03-06 15:45:24.00,5437.563699007034,53.368916,-1.517552,3.283192336198403,130.3044068850577,3,5520.13351254258,1.055711934959548,0.949331857286653,229.9786658268712,138.5856018066406,138.1712951660156,11.34958076477051,-49.77282275357949,0
2025-03-06 15:45:34.00,2025-03-06 15:45:34.00,5447.563782095909,53.368860,-1.517682,3.14706638751299,130.2392702121288,3.055678555548933,5530.785886443208,1.072024166159761,0.9990515782576006,257.2354423508208,138.5856018066406,138.1712951660156,11.34958076477051,111.1089729827337,0
2025-03-06 15:45:44.00,2025-03-06 15:45:44.00,5457.563840985298,53.368837,-1.517831,3.232876138602608,131.1000459147617,3,5541.018227189007,0.9070580515753832,1.280057043081441,256.0796923290368,138.5856018066406,138.1712951660156,11.34958076477051,17.02167041293178,0
2025-03-06 15:46:03.00,2025-03-06 15:46:03.00,5476.563845038414,53.368916,-1.517915,3.960822750627869,130.8634545523673,3.183630178771622,5551.417570406487,0.1816970183581045,0.4257546973432596,352.3961851489939,138.5856018066406,138.1712951660156,11.34958076477051,-42.73019975400422,0
2025-03-06 15:46:43.00,2025-03-06 15:46:43.00,5516.564031004906,53.368907,-1.518104,13.04207252747697,131.909927342087,8.036252302533345,5564.04658524864,0.09394151407182322,0,231.8515621117353,138.5856018066406,138.1712951660156,11.34958076477051,9.695975813299453,0
2025-03-06 15:50:14.00,2025-03-06 15:50:14.00,5727.565060019493,53.368896,-1.517950,10.36818953351557,131.5381983108819,6.14927279422535,5574.381921336826,0.3649180623216893,0.216468082299807,185.7899566214071,138.5856018066406,138.1712951660156,11.34958076477051,11.39212241473289,0
2025-03-06 15:50:40.00,2025-03-06 15:50:40.00,5753.565114021301,53.368988,-1.517942,11.58144773100346,131.4615707090124,6.585893943175749,5584.684893344423,0,0.3367908419193801,186.789959958616,138.5856018066406,138.1712951660156,11.34958076477051,-16.36184656379313,0
2025-03-06 15:52:02.00,2025-03-06 15:52:02.00,5835.56568801403,53.368909,-1.518027,10.78648494867462,131.1077615683898,6.833785065013615,5595.125035285398,0.3651710251549993,1.36541879636466,289.408062001461,138.5856018066406,138.1712951660156,11.34958076477051,1197.679006759591,0
2025-03-06 15:52:18.00,2025-03-06 15:52:18.00,5851.565767049789,53.368962,-1.517898,10.32128852254597,131.0955090336502,5.45687751272518,5605.535993389604,0.8668877737501872,1.297433900296316,81.23548012687985,138.5856018066406,138.1712951660156,11.34958076477051,-78.90429963897397,0
2025-03-06 15:52:28.00,2025-03-06 15:52:28.00,5861.565816044807,53.368867,-1.517843,8.365356231752477,131.0467733666301,5.323487496938808,5616.792132196448,1.148933168292984,1.118655894219241,193.1919338632683,138.5856018066406,138.1712951660156,11.34958076477051,-32.99750066851926,0
2025-03-06 15:55:05.00,2025-03-06 15:55:05.00,6018.565427064896,53.368806,-1.517729,8.955193192842888,132.0810516793281,5.816973455951368,5626.945270850523,0.3733298098339027,0.919169341741949,117.7265397076636,138.5856018066406,138.1712951660156,11.34958076477051,21.3503516106821,0
2025-03-06 15:56:42.00,2025-03-06 15:56:42.00,6115.566565036774,53.368722,-1.517793,7.006162753507588,131.6312531735748,5.602105396876319,5637.27910631462,0.9858086571025868,0.8149636676034727,178.1015579565569,138.5856018066406,138.1712951660156,11.34958076477051,31.26766023998242,0
2025-03-06 15:57:03.00,2025-03-06 15:57:03.00,6136.565836071968,53.368692,-1.517945,4.560257565088409,132.8331255121157,3.685501634780792,5647.916131773182,0.7332262401633779,0.7016915350275901,253.7637137481185,138.5856018066406,138.1712951660156,11.34958076477051,12.20394947766712,0
2025-03-06 15:57:11.00,2025-03-06 15:57:11.00,6144.56673002243,53.368723,-1.518100,4.180933887712276,132.7197144981474,3.977907016415695,5658.78318492035,1.085777642522938,1.152498454205082,294.7392233735294,138.5856018066406,138.1712951660156,11.34958076477051,-66.49873303600698,0
2025-03-06 15:57:21.00,2025-03-06 15:57:21.00,6154.56335401535,53.368739,-1.518255,4.141686575007249,132.1757448967546,3.78200218126661,5669.231965267919,0.5487300378380359,0.9983620821417004,285.7164312151781,138.5856018066406,138.1712951660156,11.34958076477051,-48.72991712212409,0
2025-03-06 15:57:30.00,2025-03-06 15:57:30.00,6163.566892027855,53.368760,-1.518403,3.83676590900165,131.2738632820547,3.581723163939765,5679.382311311276,0.9363508235618693,1.01738225104575,276.522433638111,138.5856018066406,138.1712951660156,11.34958076477051,-11.71090034222765,0
2025-03-06 15:57:38.00,2025-03-06 15:57:38.00,6171.567005038261,53.368777,-1.518559,3.570907591446881,132.6085017668083,3.28546254315578,5689.954148589906,1.315226193183854,1.195128621058919,281.4838755437569,138.5856018066406,138.1712951660156,11.34958076477051,-52.89041943335464,0
2025-03-06 15:59:13.00,2025-03-06 15:59:13.00,6266.567691087723,53.368757,-1.518412,6.422823886270277,131.5811842978001,4.716539014852694,5699.998839444018,1.503045835607298,1.325543462391032,103.7421627392052,138.5856018066406,138.1712951660156,11.34958076477051,22.39937018701211,0
2025-03-06 15:59:21.00,2025-03-06 15:59:21.00,6274.567671060562,53.368732,-1.518252,5.662679975938937,132.0344068044797,4.334021777436091,5710.988069680767,1.126331191836063,1.335801192784364,103.0013508811178,138.5856018066406,138.1712951660156,11.34958076477051,20.38449787702577,0
2025-03-06 15:59:30.99,2025-03-06 15:59:30.99,6284.563196063042,53.368718,-1.518104,4.6248204809411,131.7776632001624,3.805478849178617,5720.9984044332,0.8451020183665428,1.172175137168613,104.679439466379,138.5856018066406,138.1712951660156,11.34958076477051,18.19919928716561,0
2025-03-06 15:59:40.00,2025-03-06 15:59:40.00,6293.568033099174,53.368707,-1.517947,4.113305899863692,132.3476807670668,3.071105532615666,5731.497344502153,1.207985611891185,0.9215688564982383,97.49572041672363,138.5856018066406,138.1712951660156,11.34958076477051,-44.79273361185493,0
2025-03-06 16:00:04.00,2025-03-06 16:00:04.00,6317.568320989609,53.368684,-1.517797,3.564165962142099,131.5819546449929,3,5741.830947653607,1.094556205871727,0.7575176720477907,101.8825362560608,138.5856018066406,138.1712951660156,11.34958076477051,-147.8441648647199,0
2025-03-06 16:00:13.00,2025-03-06 16:00:13.00,6326.568456053734,53.368660,-1.517642,3.263685705578873,132.9034701688215,3,5752.445047541315,1.258054572495298,1.06172616687327,93.93519022315503,138.5856018066406,138.1712951660156,11.34958076477051,18.26019451702268,0
2025-03-06 16:01:21.00,2025-03-06 16:01:21.00,6394.569042086601,53.368576,-1.517568,6.946513170806323,134.6216104682535,4.900560738202736,5763.058903659894,1.429948112494673,0.8549278070640204,159.7180051400581,138.5856018066406,138.1712951660156,11.34958076477051,-19.20324925509252,0
2025-03-06 16:01:47.00,2025-03-06 16:01:47.00,6420.568974018097,53.368641,-1.517454,5.831299532499585,135.1811761558056,3.8369420779046,5773.570451521419,1.08463284746283,1.342317936127051,25.62945685982521,138.5856018066406,138.1712951660156,11.34958076477051,-470.6126712080212,0
2025-03-06 16:02:00.00,2025-03-06 16:02:00.00,6433.56910598278,53.368624,-1.517223,6.85313710250322,135.5477867294103,3,5789.074842198344,3.438205926680255,1.199879661462934,90.09253396889763,138.5856018066406,138.1712951660156,11.34958076477051,-31.35171626633931,0
2025-03-06 16:02:02.00,2025-03-06 16:02:02.00,6435.569092988968,53.368617,-1.516902,7.272271014530455,134.5083890575916,3,5810.498202300937,7.353188461707895,1.199879661462934,87.18208150675503,138.5856018066406,138.1712951660156,11.34958076477051,44.18861394438467,0
2025-03-06 16:02:03.00,2025-03-06 16:02:03.00,6436.569043040276,53.368623,-1.516749,6.240688990993431,134.8682358870283,3,5820.649236300664,8.380325484546868,9.39742659396731,85.42279092896845,138.5856018066406,138.1712951660156,11.34958076477051,150.7640314002373,0
2025-03-06 16:02:04.00,2025-03-06 16:02:04.00,6437.569121003151,53.368622,-1.516598,5.097386819832025,134.8370112981647,3,5830.693991569722,9.003753264590902,9.39742659396731,85.79086381589339,138.5856018066406,138.1712951660156,11.34958076477051,2207.795242170553,0
2025-03-06 16:02:05.00,2025-03-06 16:02:05.00,6438.564429044724,53.368635,-1.516420,9.982403805960518,134.5585760278627,3,5842.625295991389,10.00753802992429,9.535894481722071,84.19895784532154,138.5856018066406,138.1712951660156,11.34958076477051,258.4693263030078,0
2025-03-06 16:02:06.00,2025-03-06 16:02:06.00,6439.569231033325,53.368654,-1.516258,9.983049078316974,134.4936139946803,3,5853.621293858855,10.37904045207625,9.535894481722071,82.89657743260616,138.5856018066406,138.1712951660156,11.34958076477051,114.9618955931345,0
2025-03-06 16:02:07.00,2025-03-06 16:02:07.00,6440.569051027298,53.368655,-1.516101,9.36212508372396,134.0312663372606,3,5864.089992302468,10.37124719198446,10.80236762762968,85.8901116992285,138.5856018066406,138.1712951660156,11.34958076477051,118.2159611102437,0
2025-03-06 16:02:08.00,2025-03-06 16:02:08.00,6441.569083094597,53.368654,-1.515907,8.117555987782989,133.4813654348254,3,5877.019236000971,10.79555827960364,10.80236762762968,87.27266967242358,138.5856018066406,138.1712951660156,11.34958076477051,149.1176736334316,0
2025-03-06 16:02:09.00,2025-03-06 16:02:09.00,6442.569053053856,53.368669,-1.515703,8.817288931163816,131.3235465418547,3,5890.686911674968,11.17641907383922,11.55465928918859,85.85030613828422,138.5856018066406,138.1712951660156,11.34958076477051,210.823289059596,0
2025-03-06 16:02:10.00,2025-03-06 16:02:10.00,6443.569076061249,53.368667,-1.515528,10.32446006034374,129.7628794191405,3,5902.319409915135,10.91066396450482,11.55465928918859,87.39932622078486,138.5856018066406,138.1712951660156,11.34958076477051,-313.1574935767845,0
2025-03-06 16:02:11.00,2025-03-06 16:02:11.00,6444.56919503212,53.368647,-1.515284,10.79758350334366,129.9341852348298,3,5918.76236121506,11.66377959991759,11.51825379401271,89.63274528349294,138.5856018066406,138.1712951660156,11.34958076477051,-77.46848816400079,0
2025-03-06 16:02:12.00,2025-03-06 16:02:12.00,6445.569217085838,53.368638,-1.515102,12.92922721845122,129.5034020412713,3,5930.899126266025,11.80049831033089,11.51825379401271,90.43770531102706,138.5856018066406,138.1712951660156,11.34958076477051,-50.01535352183594,0
2025-03-06 16:02:13.00,2025-03-06 16:02:13.00,6446.569092988968,53.368641,-1.514924,15.10603283332767,127.8164363596588,3,5942.75323681608,11.69417196873025,12.50558040109397,89.33521681633194,138.5856018066406,138.1712951660156,11.34958076477051,-48.11838781973608,0
2025-03-06 16:02:14.00,2025-03-06 16:02:14.00,6447.569114089012,53.368644,-1.514743,17.1153220892836,126.5770218726248,3,5954.81738277372,11.55878354079023,12.50558040109397,88.34639328042698,138.5856018066406,138.1712951660156,11.34958076477051,-45.09843481624587,0
2025-03-06 16:02:15.00,2025-03-06 16:02:15.00,6448.569092988968,53.368580,-1.514583,19.99913211067328,126.6193141359836,3,5967.58999590903,11.60768340431867,11.78515069930891,100.8840103149414,138.5856018066406,138.1712951660156,11.34958076477051,-32.247369426778,0
2025-03-06 16:02:17.00,2025-03-06 16:02:17.00,6450.569110989571,53.368581,-1.514734,16.95240185930987,126.8197457809001,3,5977.637568274344,7.335590117738888,9.779405722586141,100.8840103149414,138.5856018066406,138.1712951660156,11.34958076477051,-21.02814515712259,0
2025-03-06 16:02:18.00,2025-03-06 16:02:18.00,6451.569174051285,53.368623,-1.515009,12.84885395868137,127.0599586777389,3,5996.476609742243,0,9.779405722586141,99.67191314697266,138.5856018066406,138.1712951660156,11.34958076477051,-22.76150043258744,0
2025-03-06 16:02:20.00,2025-03-06 16:02:20.00,6453.569203019142,53.368591,-1.514845,11.94001871341282,129.0874245194718,3,6007.89510449734,1.866744800846242,18.42261973620899,99.67191314697266,138.5856018066406,138.1712951660156,11.34958076477051,-25.17647149813646,0
2025-03-06 16:02:22.00,2025-03-06 16:02:22.00,6455.569161057472,53.368576,-1.514547,8.372687224233943,128.5067810136825,3,6027.847418716003,4.144047761514015,4.111858873596872,100.8840103149414,138.5856018066406,138.1712951660156,11.34958076477051,-29.61773934723002,0
2025-03-06 16:02:24.00,2025-03-06 16:02:24.00,6457.569174051285,53.368545,-1.514302,13.42793747795201,128.0300708338618,3,6044.511520999815,5.737530374666184,7.584742561159914,103.9990386962891,138.5856018066406,138.1712951660156,11.34958076477051,-29.64137178686724,0
2025-03-06 16:02:25.00,2025-03-06 16:02:25.00,6458.569151997566,53.368499,-1.514122,10.04039796771142,126.1282438542694,3,6057.524435818617,6.799678155089546,7.488694944263725,105.1516418457031,138.5856018066406,138.1712951660156,11.34958076477051,-37.33003729299978,0
2025-03-06 16:02:26.00,2025-03-06 16:02:26.00,6459.567579984665,53.368466,-1.513980,11.70203290689228,126.0729478904977,3,6067.69430946488,7.241669532182931,7.488694944263725,106.2596588134766,138.5856018066406,138.1712951660156,11.34958076477051,-41.70948158725779,0
2025-03-06 16:02:27.00,2025-03-06 16:02:27.00,6460.569187045097,53.368414,-1.513746,12.56991925863174,126.3470126120374,3,6084.26841232925,8.748176450724779,9.060723150327988,108.01318359375,138.5856018066406,138.1712951660156,11.34958076477051,-46.89571779850526,0
2025-03-06 16:02:28.00,2025-03-06 16:02:28.00,6461.569245100021,53.368412,-1.513552,10.98398597684241,126.9640150442719,3,6097.225420341711,9.429811352954561,9.060723150327988,110.497200012207,138.5856018066406,138.1712951660156,11.34958076477051,-47.80983834121945,0
2025-03-06 16:02:30.00,2025-03-06 16:02:30.00,6463.56584405899,53.368347,-1.513305,13.59675619451573,127.3481467664242,3,6115.177802133881,9.432646303490882,11.59416305648602,112.1201477050781,138.5856018066406,138.1712951660156,11.34958076477051,-148.2208049583279,0
2025-03-06 16:02:32.00,2025-03-06 16:02:32.00,6465.569205999374,53.368283,-1.513098,13.00966172977898,127.5207453370094,3,6130.650899015295,8.500719178783056,9.108192209980519,113.1385726928711,138.5856018066406,138.1712951660156,11.34958076477051,259.261488507686,0
2025-03-06 16:02:33.00,2025-03-06 16:02:33.00,6466.569297075272,53.368252,-1.512956,12.14243898780017,126.7384397424757,3,6140.753325052058,8.628824753219664,8.130578290175915,113.1385726928711,138.5856018066406,138.1712951660156,11.34958076477051,245.9076473008169,0
2025-03-06 16:02:35.00,2025-03-06 16:02:35.00,6468.569264054298,53.368195,-1.512807,6.523263576193283,126.9798937672749,3,6152.466880365413,6.748450503210504,7.017003517020423,112.9293365478516,138.5856018066406,138.1712951660156,11.34958076477051,-261.8095834084785,0
2025-03-06 16:02:37.00,2025-03-06 16:02:37.00,6470.569231033325,53.368153,-1.512625,7.867636157333059,126.8211211673915,3,6165.449805399847,6.511762300051841,6.741683368742469,113.3735961914062,138.5856018066406,138.1712951660156,11.34958076477051,-83.14019366926881,0
2025-03-06 16:02:39.00,2025-03-06 16:02:39.00,6472.569311022758,53.368098,-1.512449,9.125931773442726,127.0065048374236,3,6178.724030564095,6.458976232025414,6.058073922540983,113.4889373779297,138.5856018066406,138.1712951660156,11.34958076477051,-94.88791322903629,0
2025-03-06 16:02:41.00,2025-03-06 16:02:41.00,6474.569331049919,53.368057,-1.512238,9.00435041053993,126.7636647010222,3,6193.491908825949,6.621551992344558,7.040897761922139,112.9804916381836,138.5856018066406,138.1712951660156,11.34958076477051,-215.7859135061366,0
2025-03-06 16:02:43.00,2025-03-06 16:02:43.00,6476.569283008575,53.368018,-1.512056,8.303144482485644,127.0897434055805,3,6206.332259266534,6.534128584483018,6.482022788819351,107.8545913696289,138.5856018066406,138.1712951660156,11.34958076477051,166.1297703245007,0
2025-03-06 16:02:45.00,2025-03-06 16:02:45.00,6478.564920067787,53.367974,-1.511865,14.38277445660455,126.3650851054117,3.438301899036967,6219.999869826624,6.419967935066778,6.618920616828775,104.3553466796875,138.5856018066406,138.1712951660156,11.34958076477051,-1992.306180754792,0
2025-03-06 16:02:47.00,2025-03-06 16:02:47.00,6480.569316983223,53.367961,-1.511681,15.22755933007878,125.9854052746668,3.341147174763052,6232.332960544744,6.127367958903327,6.411972671068336,102.6939544677734,138.5856018066406,138.1712951660156,11.34958076477051,-148.8375268184779,0
2025-03-06 16:02:50.00,2025-03-06 16:02:50.00,6483.569362044334,53.367937,-1.511486,14.03425409171479,125.1749442415312,5.206488729391749,6245.544610251579,4.990467925019114,5.163751243798124,99.75501251220703,138.5856018066406,138.1712951660156,11.34958076477051,-76.33038185343037,0
2025-03-06 16:02:53.00,2025-03-06 16:02:53.00,6486.569329023361,53.367925,-1.511330,13.55472761114074,124.6383462399244,4.153177367642613,6256.016082104939,4.039468215929571,4.316017404877178,96.03913116455078,138.5856018066406,138.1712951660156,11.34958076477051,-42.78435371175028,0
2025-03-06 16:02:56.00,2025-03-06 16:02:56.00,6489.566794991493,53.367918,-1.511179,13.03586059195892,123.9435498900712,4.451442157858971,6266.135424450612,3.043978055615696,3.949547924736025,94.16445159912109,138.5856018066406,138.1712951660156,11.34958076477051,-28.82100550592375,0
2025-03-06 16:03:51.00,2025-03-06 16:03:51.00,6544.569622993469,53.367900,-1.511026,10.87693488203601,123.5835421700031,4.708818124656686,6276.479102651381,2.266387173397974,0.8478779511641162,95.68682662108307,138.5856018066406,138.1712951660156,11.34958076477051,-31.31609768230416,0
2025-03-06 16:03:57.00,2025-03-06 16:03:57.00,6550.569635033607,53.367894,-1.510862,10.50123457225414,123.3785621915013,4.303429932558295,6287.439216940149,1.671766429381719,2.114950797075402,90.63419515192344,138.5856018066406,138.1712951660156,11.34958076477051,-46.20360613624334,0
2025-03-06 16:04:02.00,2025-03-06 16:04:02.00,6555.569584012032,53.367876,-1.510707,11.14180741689963,122.9111516298726,4.433005905654596,6297.949894368712,2.245031595480151,1.63253034291648,103.2784744491739,138.5856018066406,138.1712951660156,11.34958076477051,-40.60401268389084,0
2025-03-06 16:04:07.00,2025-03-06 16:04:07.00,6560.569652080536,53.367848,-1.510539,9.749222565780881,122.9859390929341,4.359176129694803,6309.52853859165,2.150246227540342,2.377050289313361,100.6015169735805,138.5856018066406,138.1712951660156,11.34958076477051,-53.29385126087385,0
2025-03-06 16:04:10.00,2025-03-06 16:04:10.00,6563.569577097893,53.367796,-1.510386,11.47252155229115,122.5026865778491,5.328204906355963,6321.271193236352,3.039865148339622,2.961968370072023,114.1248692755473,138.5856018066406,138.1712951660156,11.34958076477051,-51.41353896305836,0
2025-03-06 16:04:13.00,2025-03-06 16:04:13.00,6566.56961107254,53.367757,-1.510249,11.16169323761881,122.4304691348225,5.023835416131923,6331.353233242633,3.291492480687036,2.961968370072023,115.400705125788,138.5856018066406,138.1712951660156,11.34958076477051,-43.76555283384964,0
2025-03-06 16:04:17.00,2025-03-06 16:04:17.00,6570.565104007721,53.367705,-1.510093,10.68230040022918,122.0986979501322,4.96296772468528,6343.254659035169,2.793987128702063,3.257420288970785,113.9190635879087,138.5856018066406,138.1712951660156,11.34958076477051,-79.1569187221788,0
2025-03-06 16:04:21.00,2025-03-06 16:04:21.00,6574.569691061974,53.367668,-1.509947,10.20696172136721,121.8309439029545,5.097112505981886,6353.789134065149,3.027400161624475,2.754074426711678,115.9085449359907,138.5856018066406,138.1712951660156,11.34958076477051,-46.43309017597293,0
2025-03-06 16:04:24.00,2025-03-06 16:04:24.00,6577.569637060165,53.367604,-1.509783,10.03491109571458,121.5068704960868,4.877316016263845,6366.85099992214,4.245546719014238,2.754074426711678,119.9558043284104,138.5856018066406,138.1712951660156,11.34958076477051,-40.00908585516576,0
2025-03-06 16:04:27.00,2025-03-06 16:04:27.00,6580.569666981697,53.367528,-1.509599,9.821414633614046,120.4923085123301,5.04360360474173,6381.673723726499,4.723220549564497,4.117138305101171,124.3586547710035,138.5856018066406,138.1712951660156,11.34958076477051,-46.29651115250869,0
2025-03-06 16:04:30.00,2025-03-06 16:04:30.00,6583.56968998909,53.367454,-1.509416,9.549541330116883,120.0661668227986,4.962085286964028,6396.425138797955,4.886702170915902,4.866598581132906,125.222732593533,138.5856018066406,138.1712951660156,11.34958076477051,-31.85365873746418,0
2025-03-06 16:04:33.00,2025-03-06 16:04:33.00,6586.569682002068,53.367385,-1.509253,9.046485239570217,119.5749966138974,4.754514098771542,6409.675330850896,4.659650430606885,4.483809312412394,126.0699288023945,138.5856018066406,138.1712951660156,11.34958076477051,-30.93071318891461,0
2025-03-06 16:04:35.00,2025-03-06 16:04:35.00,6588.569823026657,53.367325,-1.509133,8.987727466998574,119.3411454744637,4.461888757535629,6420.133690735335,4.847268780310984,5.155463552222336,127.5121921690143,138.5856018066406,138.1712951660156,11.34958076477051,-36.12881445234467,0
2025-03-06 16:04:37.00,2025-03-06 16:04:37.00,6590.569772005081,53.367274,-1.509007,8.968878641247969,119.3213836634532,4.66031090293394,6430.252070206281,5.227114334632871,4.845878945509218,126.9287979798225,138.5856018066406,138.1712951660156,11.34958076477051,-32.44850232089414,0
2025-03-06 16:04:39.00,2025-03-06 16:04:39.00,6592.569792032242,53.367213,-1.508877,9.168573882677302,118.7569243879989,4.642111515109058,6441.270211749758,5.505908666628946,5.264151378548815,126.7751886185541,138.5856018066406,138.1712951660156,11.34958076477051,-30.24314607703581,0
2025-03-06 16:04:41.00,2025-03-06 16:04:41.00,6594.569797039032,53.367156,-1.508737,9.15149162536027,118.2448576577008,4.276564469916839,6452.576556618132,5.594971859277881,5.746447127875765,124.4278846589143,138.5856018066406,138.1712951660156,11.34958076477051,-26.70271815318409,0
2025-03-06 16:04:43.00,2025-03-06 16:04:43.00,6596.56981408596,53.367127,-1.508559,8.949239103104553,118.2149004554376,4.7005873821707,6464.817819254629,5.666935276636599,5.984189716784333,119.7572860717773,138.5856018066406,138.1712951660156,11.34958076477051,-30.24981975697628,0
2025-03-06 16:04:45.00,2025-03-06 16:04:45.00,6598.569797992706,53.367075,-1.508394,8.973367250421889,117.9781911447644,4.787653167411956,6477.2171409244,5.882820472395403,6.104323161191097,117.0781784057617,138.5856018066406,138.1712951660156,11.34958076477051,-32.61267684106515,0
2025-03-06 16:05:20.00,2025-03-06 16:05:20.00,6633.565999984741,53.367025,-1.508251,9.128587641207139,116.9864553315565,5.01211806947517,6488.260891047314,1.429645129405228,0,105.412178039092,47.04145050048828,46.63830947875977,11.67824649810791,-17.25672616599894,0
2025-03-06 16:05:24.00,2025-03-06 16:05:24.00,6637.569027066231,53.366975,-1.508083,9.180732714565808,117.2510742386803,5.649544988834087,6500.763080566123,2.913670155899149,0,114.4250208947254,47.04145050048828,46.63830947875977,11.67824649810791,436.9516444392416,0
2025-03-06 16:05:28.00,2025-03-06 16:05:28.00,6641.569364070892,53.366938,-1.507936,9.008739015981725,117.1822839854285,6.264322303268753,6511.388130039839,2.52380850569658,3.273679896569047,112.5713911085596,47.04145050048828,46.63830947875977,11.67824649810791,-168.2159982129579,0
